"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste","2018","2018","PC","Percentage","0","Units",,,2.361,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste","2019","2019","PC","Percentage","0","Units",,,2.428,,
"USA","United States","GHG","Greenhouse gases","WAS_P","5 - Waste","2020","2020","PC","Percentage","0","Units",,,2.601,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,95.764,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,96.475,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,94.909,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,90.383,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,86.205,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,84.225,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,78.597,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,69.105,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,68.193,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,57.465,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,53.406,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,49.192,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,48.057,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,43.321,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,40.919,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,36.441,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,32.054,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,29.126,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,25.281,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,25.265,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,28.439,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,23.326,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,22.079,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,22.004,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,18.978,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,20.867,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,20.315,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,19.597,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,20.302,,
"USA","United States","SF6","Sulphur hexafluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,18.726,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1990","1990","PC","Percentage","0","Units",,,11.11,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1991","1991","PC","Percentage","0","Units",,,10.97,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1992","1992","PC","Percentage","0","Units",,,11.172,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1993","1993","PC","Percentage","0","Units",,,10.934,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1994","1994","PC","Percentage","0","Units",,,10.866,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1995","1995","PC","Percentage","0","Units",,,10.964,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1996","1996","PC","Percentage","0","Units",,,11.091,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1997","1997","PC","Percentage","0","Units",,,10.909,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1998","1998","PC","Percentage","0","Units",,,10.438,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1999","1999","PC","Percentage","0","Units",,,9.749,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2000","2000","PC","Percentage","0","Units",,,9.904,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2001","2001","PC","Percentage","0","Units",,,10.056,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2002","2002","PC","Percentage","0","Units",,,9.846,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2003","2003","PC","Percentage","0","Units",,,9.775,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2004","2004","PC","Percentage","0","Units",,,9.956,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2005","2005","PC","Percentage","0","Units",,,9.626,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2006","2006","PC","Percentage","0","Units",,,10.065,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2007","2007","PC","Percentage","0","Units",,,9.818,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2008","2008","PC","Percentage","0","Units",,,9.473,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2009","2009","PC","Percentage","0","Units",,,8.978,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2010","2010","PC","Percentage","0","Units",,,9.476,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2011","2011","PC","Percentage","0","Units",,,9.316,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2012","2012","PC","Percentage","0","Units",,,9.811,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2013","2013","PC","Percentage","0","Units",,,9.893,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2014","2014","PC","Percentage","0","Units",,,9.46,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2015","2015","PC","Percentage","0","Units",,,9.365,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,9.87,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,9.879,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,9.896,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,10.134,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,10.446,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1990","1990","PC","Percentage","0","Units",,,5.365,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1991","1991","PC","Percentage","0","Units",,,5.119,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1992","1992","PC","Percentage","0","Units",,,5.121,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1993","1993","PC","Percentage","0","Units",,,5.022,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1994","1994","PC","Percentage","0","Units",,,5.136,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1995","1995","PC","Percentage","0","Units",,,5.528,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1996","1996","PC","Percentage","0","Units",,,5.546,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1997","1997","PC","Percentage","0","Units",,,5.581,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1998","1998","PC","Percentage","0","Units",,,5.66,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","1999","1999","PC","Percentage","0","Units",,,5.558,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2000","2000","PC","Percentage","0","Units",,,5.392,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2001","2001","PC","Percentage","0","Units",,,4.948,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2002","2002","PC","Percentage","0","Units",,,5.037,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2003","2003","PC","Percentage","0","Units",,,4.808,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2004","2004","PC","Percentage","0","Units",,,4.917,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2005","2005","PC","Percentage","0","Units",,,4.921,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2006","2006","PC","Percentage","0","Units",,,5.092,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2007","2007","PC","Percentage","0","Units",,,5.259,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2008","2008","PC","Percentage","0","Units",,,5.103,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2009","2009","PC","Percentage","0","Units",,,4.738,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2010","2010","PC","Percentage","0","Units",,,5.178,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2011","2011","PC","Percentage","0","Units",,,5.542,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2012","2012","PC","Percentage","0","Units",,,5.568,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2013","2013","PC","Percentage","0","Units",,,5.421,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2014","2014","PC","Percentage","0","Units",,,5.537,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2015","2015","PC","Percentage","0","Units",,,5.619,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2016","2016","PC","Percentage","0","Units",,,5.644,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2017","2017","PC","Percentage","0","Units",,,5.682,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2018","2018","PC","Percentage","0","Units",,,5.584,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2019","2019","PC","Percentage","0","Units",,,5.775,,
"USA","United States","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use","2020","2020","PC","Percentage","0","Units",,,6.293,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,98.877,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,101.029,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,102.965,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,104.745,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,105.96,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,109.642,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,111.115,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,111.999,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,113.428,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,117.45,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,115.412,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,116.207,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,117.439,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,119.433,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,119.817,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,118.246,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,119.771,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,115.547,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,107.037,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,110.911,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,108.28,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,104.353,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,106.997,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,107.933,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,104.96,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,102.523,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,101.727,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,104.962,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,102.668,,
"USA","United States","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,92.058,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1990","1990","PC","Percentage","0","Units",,,3.054,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1991","1991","PC","Percentage","0","Units",,,3.099,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1992","1992","PC","Percentage","0","Units",,,3.086,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1993","1993","PC","Percentage","0","Units",,,2.847,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1994","1994","PC","Percentage","0","Units",,,2.947,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1995","1995","PC","Percentage","0","Units",,,2.827,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1996","1996","PC","Percentage","0","Units",,,2.696,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1997","1997","PC","Percentage","0","Units",,,2.814,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1998","1998","PC","Percentage","0","Units",,,2.852,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","1999","1999","PC","Percentage","0","Units",,,3.114,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2000","2000","PC","Percentage","0","Units",,,2.929,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2001","2001","PC","Percentage","0","Units",,,3.035,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2002","2002","PC","Percentage","0","Units",,,3.005,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2003","2003","PC","Percentage","0","Units",,,2.99,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2004","2004","PC","Percentage","0","Units",,,3.223,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2005","2005","PC","Percentage","0","Units",,,3.053,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2006","2006","PC","Percentage","0","Units",,,3.003,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2007","2007","PC","Percentage","0","Units",,,2.771,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2008","2008","PC","Percentage","0","Units",,,2.651,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2009","2009","PC","Percentage","0","Units",,,2.514,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2010","2010","PC","Percentage","0","Units",,,2.382,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2011","2011","PC","Percentage","0","Units",,,2.281,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2012","2012","PC","Percentage","0","Units",,,2.367,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2013","2013","PC","Percentage","0","Units",,,2.381,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2014","2014","PC","Percentage","0","Units",,,2.346,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2015","2015","PC","Percentage","0","Units",,,2.561,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2016","2016","PC","Percentage","0","Units",,,2.433,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2017","2017","PC","Percentage","0","Units",,,2.616,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2018","2018","PC","Percentage","0","Units",,,2.78,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2019","2019","PC","Percentage","0","Units",,,2.771,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH_P","1A5 - Energy - Other","2020","2020","PC","Percentage","0","Units",,,2.898,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,100,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,100,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,125,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,137.5,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,173.694,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,192.881,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,203.837,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,249.94,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,253.629,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,426.206,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,474.277,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,1157.077,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,1105.552,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,1141.539,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,1024.003,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,1452.278,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,1185.517,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,1229.786,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,977.066,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,1163.758,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,1202.371,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,1206.292,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,1041.993,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,1077.898,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,1181.888,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,1191.9,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,1179.176,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,1223.961,,
